Timestamp,CPU_Utilization,Memory_Usage_MB,Disk_IO_MBps,Network_In_Mbps,Network_Out_Mbps,Error_Rate_Percentage
2024-11-21 07:44:53.909263,47.54,4009.35,162.08,55.58,147.83,0.03
2024-11-21 07:45:53.909263,52.14,3087.34,178.42,977.92,327.05,1.04
2024-11-21 07:46:53.909263,38.72,1545.8,72.4,488.94,752.85,4.11
2024-11-21 07:47:53.909263,56.96,3209.94,49.62,345.64,24.18,4.49
2024-11-21 07:48:53.909263,59.08,2905.92,49.92,839.07,186.89,3.97
2024-11-21 07:49:53.909263,39.53,3280.95,161.37,798.48,267.86,4.96
2024-11-21 07:50:53.909263,56.86,1507.39,40.76,729.62,168.07,0.05
2024-11-21 07:51:53.909263,40.23,2944.16,125.91,850.54,987.15,4.72
2024-11-21 07:52:53.909263,61.38,1179.6,44.3,885.31,541.04,1.12
2024-11-21 07:53:53.909263,70.95,2172.52,192.77,316.16,537.6,0.03
2024-11-21 07:54:53.909263,59.0,2125.69,56.6,236.35,230.57,4.81
2024-11-21 07:55:53.909263,37.49,3765.52,111.04,361.83,270.82,0.35
2024-11-21 07:56:53.909263,36.35,2873.44,186.5,970.35,165.14,4.73
2024-11-21 07:57:53.909263,55.36,3912.96,100.22,469.62,921.42,3.21
2024-11-21 07:58:53.909263,28.62,2065.37,72.77,203.58,493.78,2.67
2024-11-21 07:59:53.909263,23.9,1518.29,120.84,772.43,155.74,0.95
2024-11-21 08:00:53.909263,21.82,2964.95,50.75,783.96,620.52,2.78
2024-11-21 08:01:53.909263,58.86,1817.72,29.24,956.51,186.91,2.48
2024-11-21 08:02:53.909263,77.36,1579.37,142.39,621.37,662.82,0.24
2024-11-21 08:03:53.909263,60.19,3791.42,184.63,570.46,324.69,1.01
2024-11-21 08:04:53.909263,49.71,2954.83,139.84,291.81,591.07,3.03
2024-11-21 08:05:53.909263,24.57,3340.64,59.99,469.63,900.16,4.76
2024-11-21 08:06:53.909263,37.68,3037.67,156.45,565.86,834.59,4.0
2024-11-21 08:07:53.909263,45.77,4079.52,190.74,793.76,914.33,0.32
2024-11-21 08:08:53.909263,61.14,3092.66,39.8,866.51,580.26,2.47
2024-11-21 08:09:53.909263,47.32,3089.48,51.18,343.64,634.07,1.33
2024-11-21 08:10:53.909263,33.71,1686.7,143.27,702.78,317.9,3.66
2024-11-21 08:11:53.909263,55.6,1305.01,77.07,895.37,499.62,3.72
2024-11-21 08:12:53.909263,43.98,1521.72,149.51,876.1,97.31,3.26
2024-11-21 08:13:53.909263,42.52,3598.07,186.17,891.17,187.73,1.47
2024-11-21 08:14:53.909263,38.17,2869.01,181.99,332.59,991.37,1.46
2024-11-21 08:15:53.909263,32.26,2262.76,171.3,206.7,176.94,2.29
2024-11-21 08:16:53.909263,54.01,2522.54,138.36,738.97,573.27,4.53
2024-11-21 08:17:53.909263,55.86,1766.92,182.89,444.52,958.84,3.87
2024-11-21 08:18:53.909263,37.14,2816.69,156.1,22.99,128.57,1.45
2024-11-21 08:19:53.909263,71.85,3635.68,16.44,52.42,641.98,2.08
2024-11-21 08:20:53.909263,36.41,1661.57,197.48,436.89,263.03,2.37
2024-11-21 08:21:53.909263,55.26,1339.24,69.66,232.67,406.26,2.37
2024-11-21 08:22:53.909263,28.59,1296.02,189.17,475.93,781.56,0.46
2024-11-21 08:23:53.909263,65.72,2578.26,56.96,400.13,79.89,2.23
2024-11-21 08:24:53.909263,30.91,3878.72,34.17,12.01,94.37,0.73
2024-11-21 08:25:53.909263,85.25,2588.27,83.04,993.29,16.21,4.9
2024-11-21 08:26:53.909263,74.28,1871.28,69.92,204.11,236.06,3.94
2024-11-21 08:27:53.909263,54.45,1633.19,89.81,578.69,383.65,4.85
2024-11-21 08:28:53.909263,66.61,1830.26,79.38,696.43,785.76,1.5
2024-11-21 08:29:53.909263,70.14,2476.45,24.45,724.98,248.18,1.96
2024-11-21 08:30:53.909263,42.63,2326.05,154.84,634.28,611.79,1.69
2024-11-21 08:31:53.909263,31.45,2275.44,153.49,622.08,875.99,2.56
2024-11-21 08:32:53.909263,24.46,1619.31,116.08,611.61,41.0,4.96
2024-11-21 08:33:53.909263,66.93,3231.48,21.7,739.12,12.02,4.4
2024-11-21 08:34:53.909263,56.52,1211.07,105.3,593.38,67.99,0.04
2024-11-21 08:35:53.909263,36.12,1189.63,96.12,482.03,669.23,2.83
2024-11-21 08:36:53.909263,55.6,2552.99,184.33,768.27,232.63,1.86
2024-11-21 08:37:53.909263,57.95,1417.0,20.63,52.1,92.76,0.81
2024-11-21 08:38:53.909263,39.51,3764.12,174.87,63.82,500.09,1.86
2024-11-21 08:39:53.909263,42.19,2501.73,148.1,66.63,165.31,1.97
2024-11-21 08:40:53.909263,66.07,2209.06,50.15,228.08,146.02,3.55
2024-11-21 08:41:53.909263,71.55,2220.06,108.52,526.64,738.57,4.02
2024-11-21 08:42:53.909263,50.77,1286.93,154.37,716.25,515.09,0.93
2024-11-21 08:43:53.909263,41.79,3173.45,166.54,746.0,668.04,1.34
2024-11-21 08:44:53.909263,60.65,1586.93,47.1,896.06,402.05,4.46
2024-11-21 08:45:53.909263,57.4,1136.8,90.6,609.8,454.44,4.55
2024-11-21 08:46:53.909263,17.79,2189.59,186.56,121.73,292.48,3.08
2024-11-21 08:47:53.909263,51.66,3770.94,173.87,28.49,909.36,0.88
2024-11-21 08:48:53.909263,43.46,2873.0,112.94,456.24,918.67,1.97
2024-11-21 08:49:53.909263,26.98,3539.01,85.12,363.86,288.54,1.54
2024-11-21 08:50:53.909263,64.29,2129.89,80.53,206.07,325.22,1.19
2024-11-21 08:51:53.909263,55.73,2261.15,117.99,329.13,667.88,4.09
2024-11-21 08:52:53.909263,53.89,4043.16,42.27,922.86,61.68,1.61
2024-11-21 08:53:53.909263,50.81,2502.88,102.01,346.59,90.66,4.93
2024-11-21 08:54:53.909263,54.44,1369.63,152.7,208.8,40.28,2.51
2024-11-21 08:55:53.909263,51.3,1786.2,125.92,937.13,637.56,2.67
2024-11-21 08:56:53.909263,57.82,3898.19,81.54,997.65,591.45,4.42
2024-11-21 08:57:53.909263,29.06,2216.55,147.19,999.35,593.65,2.49
2024-11-21 08:58:53.909263,33.2,2037.6,47.64,516.86,594.3,2.24
2024-11-21 08:59:53.909263,46.88,3073.24,155.25,769.51,556.74,3.57
2024-11-21 09:00:53.909263,67.87,3640.57,127.43,427.66,717.96,3.16
2024-11-21 09:01:53.909263,27.23,2904.05,159.74,303.47,587.66,2.23
2024-11-21 09:02:53.909263,37.11,2897.96,185.15,844.85,202.06,1.11
2024-11-21 09:03:53.909263,55.07,2103.3,28.43,620.14,946.15,0.01
2024-11-21 09:04:53.909263,95.49,3865.27,193.2,619.15,286.84,4.34
2024-11-21 09:05:53.909263,19.88,1976.39,49.73,647.97,120.23,0.76
2024-11-21 09:06:53.909263,39.03,1517.65,44.71,264.51,473.22,3.51
2024-11-21 09:07:53.909263,57.96,3795.64,103.54,679.91,216.54,3.83
2024-11-21 09:08:53.909263,42.61,2375.66,88.92,380.2,57.59,2.6
2024-11-21 09:09:53.909263,43.52,2139.4,96.26,50.39,343.82,2.25
2024-11-21 09:10:53.909263,87.34,2060.84,171.06,474.71,357.9,4.98
2024-11-21 09:11:53.909263,38.16,1975.62,13.19,788.29,103.13,1.78
2024-11-21 09:12:53.909263,58.15,2260.7,122.32,523.06,921.7,4.81
2024-11-21 09:13:53.909263,54.64,3072.96,133.55,515.16,814.55,1.46
2024-11-21 09:14:53.909263,53.71,2960.58,55.75,663.29,510.02,0.52
2024-11-21 09:15:53.909263,56.91,2593.67,124.56,298.9,778.98,0.8
2024-11-21 09:16:53.909263,40.62,4003.78,120.47,142.35,493.49,3.33
2024-11-21 09:17:53.909263,56.39,3655.44,23.46,330.43,511.5,0.29
2024-11-21 09:18:53.909263,26.75,1033.16,186.17,113.7,519.98,1.37
2024-11-21 09:19:53.909263,54.54,3130.52,55.9,768.67,399.64,2.22
2024-11-21 09:20:53.909263,56.42,2646.47,177.74,638.3,276.96,1.17
2024-11-21 09:21:53.909263,47.12,3309.49,154.87,753.02,379.88,1.42
2024-11-21 09:22:53.909263,47.8,2226.97,122.75,352.83,352.78,2.38
2024-11-21 09:23:53.909263,50.62,2304.87,45.84,760.36,171.35,0.35
2024-11-21 09:24:53.909263,6.81,2665.44,138.91,414.61,202.76,2.5
2024-11-21 09:25:53.909263,19.72,1220.02,13.13,493.38,111.31,2.18
2024-11-21 09:26:53.909263,46.69,2280.89,178.51,432.23,581.75,4.3
2024-11-21 09:27:53.909263,49.37,1938.7,154.61,604.84,148.54,1.56
2024-11-21 09:28:53.909263,45.21,2859.52,32.88,83.8,904.99,4.59
2024-11-21 09:29:53.909263,50.02,3529.6,48.55,431.78,207.73,1.49
2024-11-21 09:30:53.909263,33.76,1616.54,198.81,883.22,910.17,1.84
2024-11-21 09:31:53.909263,60.47,2090.6,73.45,98.76,149.52,0.74
2024-11-21 09:32:53.909263,42.72,3351.98,103.0,581.95,256.78,0.93
2024-11-21 09:33:53.909263,93.77,1847.42,182.83,213.64,173.51,0.47
2024-11-21 09:34:53.909263,37.57,2798.77,155.76,106.0,323.79,3.52
2024-11-21 09:35:53.909263,56.88,3862.05,172.19,336.7,486.03,2.79
2024-11-21 09:36:53.909263,65.74,2937.63,160.28,485.69,464.07,3.54
2024-11-21 09:37:53.909263,51.16,1686.79,49.92,45.52,564.69,4.5
2024-11-21 09:38:53.909263,35.57,1712.98,137.79,992.25,960.46,3.9
2024-11-21 09:39:53.909263,-4.48,3138.44,46.47,721.15,478.86,1.21
2024-11-21 09:40:53.909263,63.05,3914.57,159.08,448.44,822.43,1.75
2024-11-21 09:41:53.909263,47.67,3837.66,99.62,187.72,178.37,0.64
2024-11-21 09:42:53.909263,56.5,1141.14,31.7,130.15,551.81,4.47
2024-11-21 09:43:53.909263,33.83,1180.89,144.87,403.57,54.01,0.92
2024-11-21 09:44:53.909263,45.47,1207.52,16.84,207.25,501.15,1.83
2024-11-21 09:45:53.909263,64.05,1893.16,174.68,323.11,312.42,1.04
2024-11-21 09:46:53.909263,36.33,1368.55,136.36,143.54,355.73,0.13
2024-11-21 09:47:53.909263,39.03,2649.67,99.73,52.64,658.63,2.04
2024-11-21 09:48:53.909263,50.82,2715.43,192.19,507.5,246.84,2.15
2024-11-21 09:49:53.909263,65.6,4075.2,33.69,585.19,534.66,0.05
2024-11-21 09:50:53.909263,35.68,4022.85,62.86,834.97,860.28,4.68
2024-11-21 09:51:53.909263,36.98,2931.82,63.17,218.6,542.41,0.49
2024-11-21 09:52:53.909263,41.81,3676.87,107.26,868.4,515.51,2.51
2024-11-21 09:53:53.909263,67.93,2234.27,166.79,544.62,351.61,0.29
2024-11-21 09:54:53.909263,40.31,2253.21,131.64,26.9,939.92,3.74
2024-11-21 09:55:53.909263,37.01,2059.19,180.21,671.78,424.03,1.49
2024-11-21 09:56:53.909263,65.1,3088.3,147.7,940.96,123.66,4.64
2024-11-21 09:57:53.909263,22.86,1070.55,153.81,530.54,864.3,0.99
2024-11-21 09:58:53.909263,54.12,2759.29,35.18,12.18,81.48,0.44
2024-11-21 09:59:53.909263,62.99,1721.39,115.23,563.32,321.95,1.06
2024-11-21 10:00:53.909263,17.4,3488.66,33.98,517.96,519.27,2.4
2024-11-21 10:01:53.909263,47.94,3196.7,105.14,724.56,530.67,3.53
2024-11-21 10:02:53.909263,53.66,3911.35,145.14,465.63,207.91,3.85
2024-11-21 10:03:53.909263,57.91,3331.97,58.33,963.07,161.89,4.9
2024-11-21 10:04:53.909263,40.7,2763.29,110.84,940.01,203.61,1.58
2024-11-21 10:05:53.909263,55.93,2806.18,104.02,793.02,905.14,4.86
2024-11-21 10:06:53.909263,67.78,2492.39,192.14,906.33,205.38,4.58
2024-11-21 10:07:53.909263,76.96,2055.7,70.21,389.52,20.18,1.08
2024-11-21 10:08:53.909263,71.48,2122.38,29.36,820.54,740.32,3.02
2024-11-21 10:09:53.909263,57.14,3771.92,34.83,614.44,326.91,3.12
2024-11-21 10:10:53.909263,42.66,3188.67,100.79,612.53,795.93,3.77
2024-11-21 10:11:53.909263,77.24,1619.15,28.2,680.3,988.38,0.09
2024-11-21 10:12:53.909263,40.11,3551.3,185.17,891.8,694.46,3.22
2024-11-21 10:13:53.909263,35.28,1191.97,34.17,53.54,104.92,3.91
2024-11-21 10:14:53.909263,43.98,2238.05,134.57,869.92,589.84,2.23
2024-11-21 10:15:53.909263,41.1,3920.9,164.39,241.57,702.3,1.4
2024-11-21 10:16:53.909263,81.89,3071.23,192.71,946.06,375.57,2.45
2024-11-21 10:17:53.909263,13.17,2867.58,80.97,956.15,284.87,2.64
2024-11-21 10:18:53.909263,14.54,3795.32,32.97,482.45,992.99,0.35
2024-11-21 10:19:53.909263,39.88,2657.71,143.41,750.92,370.6,2.36
2024-11-21 10:20:53.909263,33.53,2603.01,58.25,73.28,959.32,4.08
2024-11-21 10:21:53.909263,52.81,2210.13,58.56,200.23,828.61,1.98
2024-11-21 10:22:53.909263,57.23,1709.51,106.05,276.54,358.76,4.1
2024-11-21 10:23:53.909263,28.7,3406.21,14.84,269.92,795.14,3.05
2024-11-21 10:24:53.909263,36.29,1567.0,181.04,685.3,766.09,4.03
2024-11-21 10:25:53.909263,75.87,2443.07,73.96,603.57,987.31,4.1
2024-11-21 10:26:53.909263,55.39,2571.46,30.61,317.44,405.49,1.37
2024-11-21 10:27:53.909263,50.19,3604.02,177.44,220.58,356.31,0.97
2024-11-21 10:28:53.909263,31.53,3165.35,164.88,582.59,501.88,4.74
2024-11-21 10:29:53.909263,46.14,2613.67,86.35,613.14,648.88,4.59
2024-11-21 10:30:53.909263,54.17,1060.42,72.95,532.81,514.55,4.84
2024-11-21 10:31:53.909263,65.49,2640.03,174.54,43.54,783.08,0.85
2024-11-21 10:32:53.909263,62.98,2110.81,7.88,992.72,534.19,4.33
2024-11-21 10:33:53.909263,44.96,3532.94,18.97,837.78,904.34,1.01
2024-11-21 10:34:53.909263,64.37,2314.3,108.95,343.95,400.59,1.59
2024-11-21 10:35:53.909263,61.49,2464.01,168.45,630.81,252.7,4.36
2024-11-21 10:36:53.909263,41.82,2596.22,179.17,729.94,101.2,4.85
2024-11-21 10:37:53.909263,92.79,3482.5,179.73,770.43,125.33,0.83
2024-11-21 10:38:53.909263,56.35,1255.25,70.82,165.76,405.24,3.17
2024-11-21 10:39:53.909263,73.57,1305.66,140.23,663.75,762.52,1.38
2024-11-21 10:40:53.909263,58.86,1268.72,108.68,602.59,966.19,3.55
2024-11-21 10:41:53.909263,56.45,2110.12,75.42,30.37,286.38,1.99
2024-11-21 10:42:53.909263,40.87,1382.86,122.7,631.97,409.6,4.82
2024-11-21 10:43:53.909263,52.66,1522.6,128.23,856.05,628.15,2.79
2024-11-21 10:44:53.909263,31.87,3225.49,58.19,350.88,191.44,4.73
2024-11-21 10:45:53.909263,61.43,1537.59,198.81,779.72,763.7,2.22
2024-11-21 10:46:53.909263,38.51,3940.84,130.19,258.72,848.1,2.93
2024-11-21 10:47:53.909263,58.76,3635.35,98.53,787.58,58.01,4.48
2024-11-21 10:48:53.909263,55.02,1802.82,55.84,611.71,496.26,0.98
2024-11-21 10:49:53.909263,46.21,3283.15,34.76,462.63,231.01,4.4
2024-11-21 10:50:53.909263,41.65,2861.19,54.91,464.51,188.08,1.07
2024-11-21 10:51:53.909263,59.88,2216.76,68.71,817.95,825.55,4.4
2024-11-21 10:52:53.909263,14.61,2309.83,20.72,58.89,822.31,2.91
2024-11-21 10:53:53.909263,44.03,2041.43,47.35,266.33,966.49,4.81
2024-11-21 10:54:53.909263,52.12,2703.76,67.7,145.69,725.09,2.5
2024-11-21 10:55:53.909263,44.04,3165.42,144.81,282.95,644.22,1.47
2024-11-21 10:56:53.909263,45.17,3405.59,114.12,405.14,252.89,4.63
2024-11-21 10:57:53.909263,70.84,1344.44,184.38,296.52,68.14,2.36
2024-11-21 10:58:53.909263,57.17,3891.36,51.91,796.24,672.28,0.82
2024-11-21 10:59:53.909263,45.59,1443.05,84.83,324.78,285.05,4.85
2024-11-21 11:00:53.909263,31.45,1977.91,48.94,35.65,44.05,1.89
2024-11-21 11:01:53.909263,62.48,3518.56,37.48,653.76,114.36,1.87
2024-11-21 11:02:53.909263,59.73,2631.19,95.88,150.32,392.56,1.15
2024-11-21 11:03:53.909263,52.05,1100.11,199.7,567.79,754.74,0.12
2024-11-21 11:04:53.909263,52.67,3624.39,101.67,144.44,334.64,0.18
2024-11-21 11:05:53.909263,50.6,3790.46,24.25,927.66,782.54,3.78
2024-11-21 11:06:53.909263,39.63,3440.04,185.74,552.15,948.58,2.23
2024-11-21 11:07:53.909263,52.25,1607.51,133.24,797.22,23.19,2.67
2024-11-21 11:08:53.909263,69.96,3915.65,63.25,164.32,249.79,4.24
2024-11-21 11:09:53.909263,64.66,2026.15,169.08,876.1,196.65,3.3
2024-11-21 11:10:53.909263,54.93,3360.9,95.91,691.15,685.18,2.05
2024-11-21 11:11:53.909263,45.78,3130.56,160.47,717.68,902.65,3.44
2024-11-21 11:12:53.909263,27.79,3888.24,149.07,317.0,455.81,3.14
2024-11-21 11:13:53.909263,45.55,3414.14,122.34,216.58,295.27,0.19
2024-11-21 11:14:53.909263,67.2,3128.67,86.47,137.64,822.53,0.58
2024-11-21 11:15:53.909263,29.63,2681.02,53.77,642.13,367.64,2.76
2024-11-21 11:16:53.909263,35.97,2699.26,103.36,426.97,82.05,1.8
2024-11-21 11:17:53.909263,45.23,3527.03,117.0,466.08,772.48,4.49
2024-11-21 11:18:53.909263,88.07,2703.72,112.86,85.96,541.86,2.56
2024-11-21 11:19:53.909263,30.19,1500.19,83.96,553.65,760.39,4.95
2024-11-21 11:20:53.909263,35.31,2241.5,111.9,781.13,235.67,3.23
2024-11-21 11:21:53.909263,42.94,2704.04,195.54,781.16,68.57,0.32
2024-11-21 11:22:53.909263,41.49,3107.07,196.83,162.99,733.77,2.39
2024-11-21 11:23:53.909263,70.05,2477.6,40.44,392.62,565.88,0.74
2024-11-21 11:24:53.909263,85.84,1595.78,126.47,411.25,111.64,4.25
2024-11-21 11:25:53.909263,48.73,1267.37,39.58,888.99,352.6,2.82
2024-11-21 11:26:53.909263,63.89,1158.73,96.03,11.09,20.36,4.15
2024-11-21 11:27:53.909263,46.67,1171.81,162.59,184.18,468.89,4.98
2024-11-21 11:28:53.909263,40.38,1906.91,195.25,866.96,549.13,0.49
2024-11-21 11:29:53.909263,93.43,2090.15,186.19,399.27,455.74,1.31
2024-11-21 11:30:53.909263,44.29,3664.27,193.16,960.39,173.7,3.64
2024-11-21 11:31:53.909263,40.5,3778.03,175.82,170.85,978.01,0.56
2024-11-21 11:32:53.909263,33.92,2596.64,87.86,113.78,561.89,1.82
2024-11-21 11:33:53.909263,60.31,3475.01,22.98,749.16,362.69,2.71
2024-11-21 11:34:53.909263,43.84,2756.5,198.47,382.14,966.41,4.56
2024-11-21 11:35:53.909263,43.76,2753.75,61.79,224.05,255.69,4.02
2024-11-21 11:36:53.909263,18.75,1896.87,153.32,911.67,637.21,2.4
2024-11-21 11:37:53.909263,48.17,2498.92,139.27,592.79,117.33,4.36
2024-11-21 11:38:53.909263,68.35,2861.18,84.39,627.74,498.28,2.0
2024-11-21 11:39:53.909263,45.98,1076.87,192.51,152.97,289.24,1.87
2024-11-21 11:40:53.909263,49.41,3003.43,33.64,669.35,302.86,0.05
2024-11-21 11:41:53.909263,48.31,1188.98,73.87,396.0,929.2,3.54
2024-11-21 11:42:53.909263,62.65,3031.01,23.14,583.23,395.13,0.93
2024-11-21 11:43:53.909263,21.82,1278.66,105.91,211.12,240.74,1.71
2024-11-21 11:44:53.909263,47.88,1233.11,40.67,568.18,300.76,3.09
2024-11-21 11:45:53.909263,39.16,3778.06,37.39,485.17,405.84,4.84
2024-11-21 11:46:53.909263,41.31,1094.18,148.6,548.35,376.75,0.08
2024-11-21 11:47:53.909263,51.07,1909.81,120.92,897.96,781.33,2.86
2024-11-21 11:48:53.909263,72.75,3165.91,28.16,670.07,163.68,4.65
2024-11-21 11:49:53.909263,35.27,3521.64,168.66,541.15,802.07,1.15
2024-11-21 11:50:53.909263,44.04,2496.34,183.3,320.16,106.68,3.97
2024-11-21 11:51:53.909263,62.66,3093.12,19.47,702.49,41.61,0.91
2024-11-21 11:52:53.909263,51.48,1757.31,65.93,569.04,791.49,1.0
2024-11-21 11:53:53.909263,27.32,1086.7,155.91,199.18,611.18,3.94
2024-11-21 11:54:53.909263,67.54,2597.59,36.96,291.11,193.8,2.67
2024-11-21 11:55:53.909263,62.34,2925.86,42.22,907.79,851.19,3.38
2024-11-21 11:56:53.909263,53.32,2832.68,55.53,206.9,347.19,4.11
2024-11-21 11:57:53.909263,51.22,3005.49,78.33,106.13,117.14,1.73
2024-11-21 11:58:53.909263,47.17,2433.85,90.42,628.14,55.54,3.31
2024-11-21 11:59:53.909263,75.19,1263.75,95.9,542.1,312.28,2.78
2024-11-21 12:00:53.909263,26.33,4054.75,128.01,878.63,229.98,3.72
2024-11-21 12:01:53.909263,64.76,1468.19,58.34,808.52,436.65,2.83
2024-11-21 12:02:53.909263,57.55,3856.56,179.81,176.61,125.21,1.88
2024-11-21 12:03:53.909263,53.99,2192.79,155.12,446.69,519.44,2.56
2024-11-21 12:04:53.909263,65.31,1030.21,184.25,555.51,542.87,3.66
2024-11-21 12:05:53.909263,52.32,2571.43,121.06,700.33,737.04,1.93
2024-11-21 12:06:53.909263,79.52,4013.83,123.14,590.81,342.76,3.76
2024-11-21 12:07:53.909263,62.17,3416.76,17.47,494.17,856.37,2.49
2024-11-21 12:08:53.909263,68.54,1616.44,21.15,183.34,158.43,0.42
2024-11-21 12:09:53.909263,77.66,1249.44,22.82,737.03,870.87,0.63
2024-11-21 12:10:53.909263,47.9,3811.94,51.36,339.01,278.48,4.92
2024-11-21 12:11:53.909263,35.52,2086.84,30.18,440.69,244.23,3.43
2024-11-21 12:12:53.909263,53.14,3424.83,164.1,446.24,428.33,0.9
2024-11-21 12:13:53.909263,61.15,2546.29,178.63,480.63,696.06,2.34
2024-11-21 12:14:53.909263,73.28,3168.69,82.87,57.96,940.75,3.03
2024-11-21 12:15:53.909263,32.14,3090.72,144.39,495.47,544.38,2.4
2024-11-21 12:16:53.909263,42.36,2939.02,63.31,214.95,49.84,1.4
2024-11-21 12:17:53.909263,61.44,1148.0,88.06,536.43,993.88,2.52
2024-11-21 12:18:53.909263,48.07,2686.01,104.33,101.28,839.01,0.98
2024-11-21 12:19:53.909263,30.11,2841.86,90.63,916.55,41.1,3.28
2024-11-21 12:20:53.909263,67.84,1360.35,164.69,287.3,688.58,0.77
2024-11-21 12:21:53.909263,15.5,2312.36,55.4,650.41,799.39,2.16
2024-11-21 12:22:53.909263,47.53,1129.8,127.35,785.69,164.98,4.08
2024-11-21 12:23:53.909263,78.19,3625.77,153.52,810.04,850.64,3.21
2024-11-21 12:24:53.909263,36.94,3365.03,55.48,213.77,467.74,4.51
2024-11-21 12:25:53.909263,33.09,3806.25,5.09,601.33,951.8,0.57
2024-11-21 12:26:53.909263,44.91,3098.64,108.33,435.73,814.23,1.43
2024-11-21 12:27:53.909263,44.47,1908.45,79.58,112.38,387.74,2.38
2024-11-21 12:28:53.909263,56.62,3623.29,181.43,143.85,863.3,0.96
2024-11-21 12:29:53.909263,60.83,1362.47,81.9,703.48,741.98,1.06
2024-11-21 12:30:53.909263,52.97,2363.88,168.02,621.76,544.31,2.73
2024-11-21 12:31:53.909263,25.13,1296.17,43.31,738.9,411.97,3.22
2024-11-21 12:32:53.909263,71.5,1983.38,50.87,791.13,290.5,1.8
2024-11-21 12:33:53.909263,41.99,2122.88,90.51,841.46,967.15,3.57
2024-11-21 12:34:53.909263,41.88,2780.09,14.14,319.41,481.91,1.57
2024-11-21 12:35:53.909263,43.39,2110.81,89.34,717.31,522.91,3.49
2024-11-21 12:36:53.909263,47.83,1114.41,128.99,688.31,560.54,0.11
2024-11-21 12:37:53.909263,41.05,3440.39,36.68,592.08,812.4,2.85
2024-11-21 12:38:53.909263,75.09,2335.47,25.65,444.27,977.76,0.54
2024-11-21 12:39:53.909263,44.97,2607.93,153.73,125.69,129.58,2.06
2024-11-21 12:40:53.909263,35.85,3158.02,16.85,43.34,617.32,4.79
2024-11-21 12:41:53.909263,47.87,2428.16,42.61,860.51,505.54,1.87
2024-11-21 12:42:53.909263,21.62,3752.4,8.23,914.3,717.93,4.05
2024-11-21 12:43:53.909263,36.71,1355.52,189.85,965.49,24.61,2.08
2024-11-21 12:44:53.909263,67.29,1088.25,91.25,799.33,191.4,3.67
2024-11-21 12:45:53.909263,39.11,1275.62,195.93,160.48,86.49,0.11
2024-11-21 12:46:53.909263,68.79,3463.86,171.96,101.61,448.65,0.07
2024-11-21 12:47:53.909263,37.64,1436.2,161.2,861.26,150.6,2.77
2024-11-21 12:48:53.909263,53.48,3620.54,196.37,947.06,377.55,3.32
2024-11-21 12:49:53.909263,75.36,1173.6,195.45,58.15,767.62,4.21
2024-11-21 12:50:53.909263,29.34,2667.32,176.04,389.08,681.68,1.97
2024-11-21 12:51:53.909263,63.69,2911.81,130.61,371.03,456.98,1.05
2024-11-21 12:52:53.909263,46.72,2966.23,28.76,947.07,428.25,2.13
2024-11-21 12:53:53.909263,55.49,2837.11,166.67,732.99,374.05,1.92
2024-11-21 12:54:53.909263,41.03,2061.22,168.53,935.18,166.2,2.33
2024-11-21 12:55:53.909263,27.87,1519.58,14.97,373.89,21.91,4.96
2024-11-21 12:56:53.909263,48.72,2224.76,178.53,805.5,411.78,0.1
2024-11-21 12:57:53.909263,56.18,2417.89,77.52,503.69,273.35,1.73
2024-11-21 12:58:53.909263,46.6,1479.65,62.69,54.34,465.73,2.91
2024-11-21 12:59:53.909263,66.91,3059.21,193.99,976.84,677.91,3.3
2024-11-21 13:00:53.909263,24.96,1560.38,118.86,975.2,507.12,0.52
2024-11-21 13:01:53.909263,60.42,1571.9,195.42,445.96,435.73,1.93
2024-11-21 13:02:53.909263,48.74,1712.28,95.91,411.63,852.91,2.88
2024-11-21 13:03:53.909263,63.53,3805.32,88.05,93.37,777.81,1.14
2024-11-21 13:04:53.909263,71.63,2224.1,38.66,746.79,513.9,2.51
2024-11-21 13:05:53.909263,66.1,4023.17,71.95,848.08,325.12,4.95
2024-11-21 13:06:53.909263,64.27,2192.56,176.02,516.76,105.37,0.5
2024-11-21 13:07:53.909263,38.03,3199.29,165.67,797.98,378.71,1.66
2024-11-21 13:08:53.909263,46.08,2735.43,30.02,720.41,889.74,1.67
2024-11-21 13:09:53.909263,60.66,2958.32,156.06,639.8,902.34,0.77
2024-11-21 13:10:53.909263,44.36,2103.11,99.88,933.01,817.74,2.37
2024-11-21 13:11:53.909263,29.84,2573.86,199.47,267.59,799.05,0.25
2024-11-21 13:12:53.909263,59.82,1965.86,144.7,603.14,413.4,4.02
2024-11-21 13:13:53.909263,45.26,1315.62,165.68,884.39,460.63,1.12
2024-11-21 13:14:53.909263,63.04,1781.83,91.56,46.92,218.89,1.43
2024-11-21 13:15:53.909263,42.3,2787.28,142.76,936.2,635.77,4.7
2024-11-21 13:16:53.909263,49.0,2086.19,97.23,709.71,113.08,3.89
2024-11-21 13:17:53.909263,31.75,2151.74,179.45,687.88,651.83,2.91
2024-11-21 13:18:53.909263,57.06,1030.26,73.76,990.26,916.11,3.45
2024-11-21 13:19:53.909263,57.19,4056.82,60.69,862.34,858.73,2.35
2024-11-21 13:20:53.909263,23.32,2624.04,72.63,243.13,636.9,2.08
2024-11-21 13:21:53.909263,40.01,1349.53,100.34,926.96,592.6,1.91
2024-11-21 13:22:53.909263,39.4,2574.19,140.78,726.24,25.44,1.87
